設立別,學程別,群科別,畢業生人數,升公立大學日間部人數,升公立大學進修學士班人數,升私立大學日間部人數,升私立大學進修學士班人數,升公立二專日間部人數,升公立二專夜間部人數,升私立二專日間部人數,升私立二專夜間部人數,升警察大學人數,升警察專科學校人數,升軍事院校人數,赴國外_大陸就讀人數,升其他學校人數,升學率,升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業人數,就礦業及土石採取業人數,就製造業人數,就電力及燃氣供應業人數,就用水供應及污染整治業人數,就營造業人數,就批發及零售業人數,就運輸及倉儲業人數,就住宿及餐飲業人數,就資訊及通訊傳播業人數,就金融及保險業人數,就不動產業人數,就專業_科學及技術服務業人數,就支援服務業人數,就公共行政及國防；強制性社會安全人數,就教育服務業人數,就醫療保健及社會工作服務業人數,就藝術_娛樂及休閒服務業人數,就其他服務業人數,就業率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練人數,正在軍中服役人數,需要工作而未找到人數,補習或準備升學人數,健康不良在家休養人數,準備出國人數,其他人數,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率
私立,綜合高中,電機與電子群,1065,134,12,704,58,0,1,3,0,0,1,17,1,3,87.6995305164,12.5821596244,1.1267605634,66.103286385,5.4460093897,0.0,0.0938967136,0.2816901408,0.0,0.0,0.0938967136,1.5962441315,0.0938967136,0.2816901408,0,1,5,4,0,9,1,5,8,2,0,0,1,4,0,1,0,5,15,5.7276995305,0.0,0.0938967136,0.4694835681,0.3755868545,0.0,0.8450704225,0.0938967136,0.4694835681,0.7511737089,0.1877934272,0.0,0.0,0.0938967136,0.3755868545,0.0,0.0938967136,0.0,0.4694835681,1.4084507042,1,51,6,3,1,2,2,0.0938967136,4.7887323944,0.5633802817,0.2816901408,0.0938967136,0.1877934272,0.1877934272
私立,綜合高中,化工群,179,32,0,146,0,0,0,0,0,0,0,1,0,0,100.0,17.8770949721,0.0,81.5642458101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5586592179,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
私立,綜合高中,商業與管理群,2173,179,60,1657,79,7,3,1,0,0,0,23,7,0,92.7749654855,8.2374597331,2.7611596871,76.2540266912,3.6355269213,0.3221352968,0.1380579844,0.0460193281,0.0,0.0,0.0,1.0584445467,0.3221352968,0.0,4,0,5,0,0,1,13,0,29,3,0,0,6,6,9,0,1,7,9,4.279797515,0.1840773125,0.0,0.2300966406,0.0,0.0,0.0460193281,0.5982512655,0.0,1.3345605154,0.1380579844,0.0,0.0,0.2761159687,0.2761159687,0.4141739531,0.0,0.0460193281,0.3221352968,0.4141739531,2,38,9,7,3,1,1,0.0920386562,1.7487344685,0.4141739531,0.3221352968,0.1380579844,0.0460193281,0.0460193281
私立,綜合高中,外語群,1331,97,4,1079,48,0,0,0,2,0,0,7,28,0,95.041322314,7.2877535687,0.3005259204,81.0668670173,3.6063110443,0.0,0.0,0.0,0.1502629602,0.0,0.0,0.5259203606,2.1036814425,0.0,0,0,1,0,0,1,5,0,11,1,1,0,0,3,2,1,0,4,3,2.479338843,0.0,0.0,0.0751314801,0.0,0.0,0.0751314801,0.3756574005,0.0,0.826446281,0.0751314801,0.0751314801,0.0,0.0,0.2253944403,0.1502629602,0.0751314801,0.0,0.3005259204,0.2253944403,1,10,1,15,1,4,0,0.0751314801,0.7513148009,0.0751314801,1.1269722014,0.0751314801,0.3005259204,0.0
私立,綜合高中,設計群,718,72,0,611,12,0,0,0,0,0,0,1,4,0,97.4930362117,10.0278551532,0.0,85.0974930362,1.6713091922,0.0,0.0,0.0,0.0,0.0,0.0,0.139275766,0.5571030641,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0.8356545961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139275766,0.0,0.0,0.0,0.0,0.4178272981,0.139275766,0.0,0.0,0.139275766,0.0,1,4,1,2,0,0,3,0.139275766,0.5571030641,0.139275766,0.278551532,0.0,0.0,0.4178272981
私立,綜合高中,家政群,658,13,0,519,18,1,0,0,1,0,0,1,1,0,84.1945288754,1.9756838906,0.0,78.8753799392,2.73556231,0.1519756839,0.0,0.0,0.1519756839,0.0,0.0,0.1519756839,0.1519756839,0.0,0,0,7,0,0,0,4,0,17,0,0,0,18,6,7,2,0,2,8,10.7902735562,0.0,0.0,1.0638297872,0.0,0.0,0.0,0.6079027356,0.0,2.5835866261,0.0,0.0,0.0,2.73556231,0.9118541033,1.0638297872,0.3039513678,0.0,0.3039513678,1.2158054711,1,4,4,5,0,0,16,0.1519756839,0.6079027356,0.6079027356,0.7598784195,0.0,0.0,2.4316109422
私立,綜合高中,餐旅群,1562,139,22,1050,82,1,0,3,0,0,0,22,4,2,84.8271446863,8.8988476312,1.4084507042,67.2215108835,5.2496798976,0.0640204866,0.0,0.1920614597,0.0,0.0,0.0,1.4084507042,0.2560819462,0.1280409731,3,0,7,0,0,6,10,9,59,0,0,0,7,8,30,0,1,9,15,10.4993597951,0.1920614597,0.0,0.4481434059,0.0,0.0,0.3841229193,0.6402048656,0.576184379,3.7772087068,0.0,0.0,0.0,0.4481434059,0.5121638924,1.9206145967,0.0,0.0640204866,0.576184379,0.9603072983,4,45,12,2,3,1,2,0.2560819462,2.880921895,0.7682458387,0.1280409731,0.1920614597,0.0640204866,0.1280409731
私立,綜合高中,藝術群,24,0,0,7,2,0,0,0,0,0,0,1,0,0,41.6666666667,0.0,0.0,29.1666666667,8.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.1666666667,0.0,0.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,1,37.5,4.1666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3333333333,0.0,0.0,0.0,0.0,0.0,20.8333333333,0.0,0.0,0.0,4.1666666667,0,1,0,0,0,0,4,0.0,4.1666666667,0.0,0.0,0.0,0.0,16.6666666667
私立,綜合高中,綜合,291,34,2,190,13,0,0,0,0,0,0,2,0,0,82.8178694158,11.6838487973,0.6872852234,65.2920962199,4.4673539519,0.0,0.0,0.0,0.0,0.0,0.0,0.6872852234,0.0,0.0,0,0,2,0,0,0,2,0,9,0,0,0,0,8,3,0,0,0,3,9.2783505155,0.0,0.0,0.6872852234,0.0,0.0,0.0,0.6872852234,0.0,3.0927835052,0.0,0.0,0.0,0.0,2.7491408935,1.0309278351,0.0,0.0,0.0,1.0309278351,0,4,8,7,0,0,3,0.0,1.3745704467,2.7491408935,2.4054982818,0.0,0.0,1.0309278351
私立,實用技能學程,機械群,53,0,0,5,8,0,0,0,2,0,0,5,0,0,37.7358490566,0.0,0.0,9.4339622642,15.0943396226,0.0,0.0,0.0,3.7735849057,0.0,0.0,9.4339622642,0.0,0.0,0,0,13,0,0,5,3,0,2,0,0,0,0,0,0,0,0,1,1,47.1698113208,0.0,0.0,24.5283018868,0.0,0.0,9.4339622642,5.6603773585,0.0,3.7735849057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528,1.8867924528,1,4,2,0,0,0,0,1.8867924528,7.5471698113,3.7735849057,0.0,0.0,0.0,0.0
私立,實用技能學程,動力機械群,1141,4,5,163,134,1,0,13,3,0,0,6,0,0,28.8343558282,0.3505696757,0.4382120947,14.2857142857,11.7440841367,0.0876424189,0.0,1.1393514461,0.2629272568,0.0,0.0,0.5258545136,0.0,0.0,28,0,159,10,1,31,19,41,56,1,0,0,133,33,8,1,2,9,69,52.6730937774,2.4539877301,0.0,13.93514461,0.8764241893,0.0876424189,2.7169149869,1.6652059597,3.5933391762,4.9079754601,0.0876424189,0.0,0.0,11.6564417178,2.8921998247,0.7011393514,0.0876424189,0.1752848379,0.7887817704,6.0473269062,10,121,42,3,7,0,16,0.8764241893,10.6047326906,3.6809815951,0.2629272568,0.6134969325,0.0,1.4022787029
私立,實用技能學程,電機與電子群,567,5,4,220,105,0,0,0,3,12,1,11,1,0,63.8447971781,0.8818342152,0.7054673721,38.8007054674,18.5185185185,0.0,0.0,0.0,0.5291005291,2.1164021164,0.176366843,1.9400352734,0.176366843,0.0,11,0,23,5,0,3,4,2,28,9,0,0,14,2,41,0,0,2,8,26.8077601411,1.9400352734,0.0,4.0564373898,0.8818342152,0.0,0.5291005291,0.7054673721,0.3527336861,4.9382716049,1.5873015873,0.0,0.0,2.4691358025,0.3527336861,7.2310405644,0.0,0.0,0.3527336861,1.4109347443,6,22,18,3,2,0,2,1.0582010582,3.8800705467,3.1746031746,0.5291005291,0.3527336861,0.0,0.3527336861
私立,實用技能學程,商業與管理群,1133,15,11,410,160,18,12,0,6,0,1,13,0,1,57.1050308914,1.3239187996,0.9708737864,36.187113857,14.1218005296,1.5887025596,1.0591350397,0.0,0.5295675199,0.0,0.0882612533,1.147396293,0.0,0.0882612533,2,0,71,5,0,21,45,14,49,15,2,1,12,13,16,2,2,21,66,31.5092674316,0.1765225066,0.0,6.266548985,0.4413062665,0.0,1.8534863195,3.9717563989,1.2356575463,4.3248014122,1.3239187996,0.1765225066,0.0882612533,1.0591350397,1.147396293,1.412180053,0.1765225066,0.1765225066,1.8534863195,5.8252427184,0,49,50,8,7,0,9,0.0,4.3248014122,4.4130626655,0.7060900265,0.6178287732,0.0,0.7943512798
私立,實用技能學程,設計群,56,2,0,41,0,0,0,1,0,0,0,0,0,0,78.5714285714,3.5714285714,0.0,73.2142857143,0.0,0.0,0.0,1.7857142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714,0.0,7.1428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857,0.0,0,0,4,0,0,0,0,0.0,0.0,7.1428571429,0.0,0.0,0.0,0.0
私立,實用技能學程,食品群,286,3,0,104,41,0,0,0,0,0,0,2,0,3,53.4965034965,1.048951049,0.0,36.3636363636,14.3356643357,0.0,0.0,0.0,0.0,0.0,0.0,0.6993006993,0.0,1.048951049,0,0,7,0,0,4,10,2,79,0,0,0,8,0,0,0,0,0,4,39.8601398601,0.0,0.0,2.4475524476,0.0,0.0,1.3986013986,3.4965034965,0.6993006993,27.6223776224,0.0,0.0,0.0,2.7972027972,0.0,0.0,0.0,0.0,0.0,1.3986013986,2,6,5,4,1,0,0,0.6993006993,2.0979020979,1.7482517483,1.3986013986,0.3496503497,0.0,0.0
私立,實用技能學程,餐旅群,3791,13,9,1158,459,9,8,21,87,1,3,20,8,10,47.6391453442,0.342917436,0.2374043788,30.5460300712,12.1076233184,0.2374043788,0.2110261145,0.5539435505,2.294908995,0.0263782643,0.0791347929,0.5275652862,0.2110261145,0.2637826431,18,0,84,23,4,45,100,28,797,13,1,0,40,46,46,3,6,69,104,37.6417831707,0.4748087576,0.0,2.2157742021,0.6067000791,0.1055130572,1.187021894,2.637826431,0.7385914007,21.0234766552,0.342917436,0.0263782643,0.0,1.0551305724,1.2134001583,1.2134001583,0.0791347929,0.1582695859,1.8201002374,2.7433394883,27,166,212,12,7,3,76,0.7122131364,4.3787918755,5.5921920338,0.3165391717,0.1846478502,0.0791347929,2.0047480876
私立,實用技能學程,美容造型群,1460,20,36,369,180,6,4,32,42,0,0,1,1,3,47.5342465753,1.3698630137,2.4657534247,25.2739726027,12.3287671233,0.4109589041,0.2739726027,2.1917808219,2.8767123288,0.0,0.0,0.0684931507,0.0684931507,0.2054794521,17,0,14,3,0,10,36,2,73,4,6,5,259,23,5,0,4,62,127,44.5205479452,1.1643835616,0.0,0.9589041096,0.2054794521,0.0,0.6849315068,2.4657534247,0.1369863014,5.0,0.2739726027,0.4109589041,0.3424657534,17.7397260274,1.5753424658,0.3424657534,0.0,0.2739726027,4.2465753425,8.698630137,9,6,75,4,7,0,5,0.6164383562,0.4109589041,5.1369863014,0.2739726027,0.4794520548,0.0,0.3424657534
私立,進修部(學校),,269,19,2,63,12,0,0,0,0,0,0,0,0,0,35.687732342,7.063197026,0.7434944238,23.4200743494,4.4609665428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,1,8,0,4,0,3,0,0,0,0,0,0,4,101,46.0966542751,0.3717472119,0.0,0.7434944238,0.0,0.0,0.3717472119,2.9739776952,0.0,1.4869888476,0.0,1.1152416357,0.0,0.0,0.0,0.0,0.0,0.0,1.4869888476,37.5464684015,0,1,16,0,1,4,27,0.0,0.3717472119,5.9479553903,0.0,0.3717472119,1.4869888476,10.0371747212
私立,進修部(學校),機械群,177,0,1,7,43,0,1,0,3,0,0,0,0,2,32.2033898305,0.0,0.5649717514,3.9548022599,24.2937853107,0.0,0.5649717514,0.0,1.6949152542,0.0,0.0,0.0,0.0,1.1299435028,0,0,58,0,0,8,5,1,3,2,0,2,4,0,0,0,0,1,17,57.0621468927,0.0,0.0,32.7683615819,0.0,0.0,4.5197740113,2.8248587571,0.5649717514,1.6949152542,1.1299435028,0.0,1.1299435028,2.2598870056,0.0,0.0,0.0,0.0,0.5649717514,9.604519774,0,11,2,1,0,0,5,0.0,6.2146892655,1.1299435028,0.5649717514,0.0,0.0,2.8248587571
私立,進修部(學校),動力機械群,760,4,2,11,71,0,0,0,16,0,0,0,0,0,13.6842105263,0.5263157895,0.2631578947,1.4473684211,9.3421052632,0.0,0.0,0.0,2.1052631579,0.0,0.0,0.0,0.0,0.0,10,5,129,9,5,44,41,81,29,13,4,0,82,25,2,0,2,19,44,71.5789473684,1.3157894737,0.6578947368,16.9736842105,1.1842105263,0.6578947368,5.7894736842,5.3947368421,10.6578947368,3.8157894737,1.7105263158,0.5263157895,0.0,10.7894736842,3.2894736842,0.2631578947,0.0,0.2631578947,2.5,5.7894736842,8,52,32,2,1,0,2,1.0526315789,6.8421052632,4.2105263158,0.2631578947,0.1315789474,0.0,0.2631578947
私立,進修部(學校),電機與電子群,1101,0,4,76,164,1,1,0,15,0,0,2,0,2,24.0690281562,0.0,0.3633060854,6.9028156222,14.8955495005,0.0908265213,0.0908265213,0.0,1.3623978202,0.0,0.0,0.1816530427,0.0,0.1816530427,3,0,96,11,5,46,37,22,94,86,10,6,43,19,5,0,4,36,80,54.7683923706,0.272479564,0.0,8.719346049,0.9990917348,0.4541326067,4.1780199818,3.3605812897,1.9981834696,8.5376930064,7.8110808356,0.9082652134,0.5449591281,3.9055404178,1.7257039055,0.4541326067,0.0,0.3633060854,3.2697547684,7.2661217075,5,106,69,5,10,0,12,0.4541326067,9.6276112625,6.2670299728,0.4541326067,0.9082652134,0.0,1.0899182561
私立,進修部(學校),商業與管理群,2787,10,24,202,365,0,19,9,57,0,2,3,2,8,25.1524937208,0.3588087549,0.8611410118,7.2479368497,13.0965195551,0.0,0.6817366344,0.3229278794,2.0452099031,0.0,0.071761751,0.1076426265,0.071761751,0.2870470039,30,10,212,23,8,85,215,63,355,93,33,6,120,58,12,7,28,101,180,58.8087549336,1.0764262648,0.3588087549,7.6067456046,0.8252601363,0.2870470039,3.0498744169,7.7143882311,2.2604951561,12.7377108001,3.3369214209,1.1840688913,0.215285253,4.3057050592,2.0810907786,0.4305705059,0.2511661285,1.0046645138,3.6239684248,6.4585575888,5,140,156,16,13,3,80,0.1794043775,5.0233225691,5.597416577,0.5740940079,0.4664513814,0.1076426265,2.8704700395
私立,進修部(學校),外語群,436,5,15,59,89,5,3,0,8,0,0,1,3,1,43.3486238532,1.1467889908,3.4403669725,13.5321100917,20.4128440367,1.1467889908,0.6880733945,0.0,1.8348623853,0.0,0.0,0.2293577982,0.6880733945,0.2293577982,0,2,4,1,0,3,15,4,37,11,4,0,1,4,1,1,3,23,69,41.9724770642,0.0,0.4587155963,0.9174311927,0.2293577982,0.0,0.6880733945,3.4403669725,0.9174311927,8.4862385321,2.5229357798,0.9174311927,0.0,0.2293577982,0.9174311927,0.2293577982,0.2293577982,0.6880733945,5.2752293578,15.8256880734,4,22,9,4,7,8,4,0.9174311927,5.0458715596,2.0642201835,0.9174311927,1.6055045872,1.8348623853,0.9174311927
私立,進修部(學校),設計群,572,0,7,87,101,0,3,4,32,0,0,0,1,0,41.0839160839,0.0,1.2237762238,15.2097902098,17.6573426573,0.0,0.5244755245,0.6993006993,5.5944055944,0.0,0.0,0.0,0.1748251748,0.0,2,0,16,2,0,4,26,3,23,9,3,5,26,23,10,1,3,45,36,41.4335664336,0.3496503497,0.0,2.7972027972,0.3496503497,0.0,0.6993006993,4.5454545455,0.5244755245,4.020979021,1.5734265734,0.5244755245,0.8741258741,4.5454545455,4.020979021,1.7482517483,0.1748251748,0.5244755245,7.8671328671,6.2937062937,5,22,16,21,4,1,2,0.8741258741,3.8461538462,2.7972027972,3.6713286713,0.6993006993,0.1748251748,0.3496503497
私立,進修部(學校),家政群,1630,16,10,91,132,8,9,2,18,0,0,1,0,4,17.8527607362,0.981595092,0.6134969325,5.5828220859,8.0981595092,0.490797546,0.5521472393,0.1226993865,1.1042944785,0.0,0.0,0.0613496933,0.0,0.245398773,9,3,25,10,0,11,63,11,215,17,6,0,199,91,2,7,7,147,255,66.1349693252,0.5521472393,0.1840490798,1.5337423313,0.6134969325,0.0,0.6748466258,3.8650306748,0.6748466258,13.1901840491,1.0429447853,0.3680981595,0.0,12.2085889571,5.5828220859,0.1226993865,0.4294478528,0.4294478528,9.018404908,15.6441717791,30,28,110,26,2,5,27,1.8404907975,1.717791411,6.7484662577,1.5950920245,0.1226993865,0.3067484663,1.6564417178
私立,進修部(學校),餐旅群,4665,3,20,196,537,1,0,48,210,1,0,10,11,7,22.3794212219,0.0643086817,0.4287245445,4.2015005359,11.5112540193,0.0214362272,0.0,1.0289389068,4.501607717,0.0214362272,0.0,0.2143622722,0.2357984995,0.1500535906,43,6,232,28,6,87,274,61,1110,43,52,38,119,162,25,8,46,241,389,63.6655948553,0.9217577706,0.1286173633,4.973204716,0.6002143623,0.1286173633,1.8649517685,5.8735262594,1.3076098607,23.7942122186,0.9217577706,1.1146838156,0.8145766345,2.5509110397,3.4726688103,0.5359056806,0.1714898178,0.9860664523,5.166130761,8.3386923901,18,208,200,12,15,10,95,0.38585209,4.4587352626,4.2872454448,0.2572347267,0.3215434084,0.2143622722,2.0364415863
私立,進修部(學校),藝術群,195,0,2,19,31,0,0,1,1,0,0,0,1,0,28.2051282051,0.0,1.0256410256,9.7435897436,15.8974358974,0.0,0.0,0.5128205128,0.5128205128,0.0,0.0,0.0,0.5128205128,0.0,0,0,3,5,0,5,15,2,27,2,1,0,10,1,3,0,2,21,11,55.3846153846,0.0,0.0,1.5384615385,2.5641025641,0.0,2.5641025641,7.6923076923,1.0256410256,13.8461538462,1.0256410256,0.5128205128,0.0,5.1282051282,0.5128205128,1.5384615385,0.0,1.0256410256,10.7692307692,5.641025641,0,13,13,3,0,2,1,0.0,6.6666666667,6.6666666667,1.5384615385,0.0,1.0256410256,0.5128205128
