,年份,設立別,學程別,群科別,畢業生人數,升公立大學日間部人數,升公立大學進修學士班人數,升私立大學日間部人數,升私立大學進修學士班人數,升公立二專日間部人數,升公立二專夜間部人數,升私立二專日間部人數,升私立二專夜間部人數,升警察大學人數,升警察專科學校人數,升軍事院校人數,赴國外_大陸就讀人數,升其他學校人數,升學率,升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業人數,就礦業及土石採取業人數,就製造業人數,就電力及燃氣供應業人數,就用水供應及污染整治業人數,就營造業人數,就批發及零售業人數,就運輸及倉儲業人數,就住宿及餐飲業人數,就資訊及通訊傳播業人數,就金融及保險業人數,就不動產業人數,就專業_科學及技術服務業人數,就支援服務業人數,就公共行政及國防；強制性社會安全人數,就教育服務業人數,就醫療保健及社會工作服務業人數,就藝術_娛樂及休閒服務業人數,就其他服務業人數,就業率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練人數,正在軍中服役人數,需要工作而未找到人數,補習或準備升學人數,健康不良在家休養人數,準備出國人數,其他人數,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率
521,106,國立,專業群科,水產群,211,110,6,21,1,1,1,0,0,0,0,3,0,0,67.77,52.13,2.84,9.95,0.47,0.47,0.47,0.0,0.0,0.0,0.0,1.42,0.0,0.0,3,0,3,0,0,3,3,0,8,0,0,0,12,0,3,0,0,1,8,20.85,1.42,0.0,1.42,0.0,0.0,1.42,1.42,0.0,3.79,0.0,0.0,0.0,5.69,0.0,1.42,0.0,0.0,0.47,3.79,1,10,5,0,0,0,2,0.47,4.74,2.37,0.0,0.0,0.0,0.95
522,106,國立,專業群科,海事群,252,91,18,29,0,0,0,0,0,0,0,11,0,0,59.13,36.11,7.14,11.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,8,0,7,1,0,2,4,2,4,1,0,0,7,2,21,0,0,2,0,24.21,3.17,0.0,2.78,0.4,0.0,0.79,1.59,0.79,1.59,0.4,0.0,0.0,2.78,0.79,8.33,0.0,0.0,0.79,0.0,1,14,7,1,1,0,4,0.4,5.56,2.78,0.4,0.4,0.0,1.59
523,106,國立,專業群科,藝術群,146,79,0,39,0,0,0,0,0,0,0,0,2,0,82.19,54.11,0.0,26.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,10,0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.37,0.0,0.0,0.0,0.0,6.85,0.0,0,3,0,0,0,0,10,0.0,2.05,0.0,0.0,0.0,0.0,6.85
524,106,國立,綜合高中,機械群,176,63,5,66,4,3,0,0,0,0,0,3,0,0,81.82,35.8,2.84,37.5,2.27,1.7,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,13.07,0.0,0.57,7.39,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,1.7,0,5,0,3,0,0,0,0.0,2.84,0.0,1.7,0.0,0.0,0.0
525,106,國立,綜合高中,動力機械群,7,0,0,2,0,0,0,0,0,0,0,0,0,0,28.57,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0,0,2,0,0,0,0,0.0,0.0,28.57,0.0,0.0,0.0,0.0
526,106,國立,綜合高中,電機與電子群,266,97,5,122,12,0,0,0,0,0,1,2,0,0,89.85,36.47,1.88,45.86,4.51,0.0,0.0,0.0,0.0,0.0,0.38,0.75,0.0,0.0,2,0,4,0,0,1,0,0,1,0,0,0,0,0,2,0,0,4,3,6.39,0.75,0.0,1.5,0.0,0.0,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,1.13,1,4,1,0,0,0,1,0.38,1.5,0.38,0.0,0.0,0.0,0.38
527,106,國立,綜合高中,化工群,52,24,0,15,3,0,0,0,0,0,0,0,0,0,80.77,46.15,0.0,28.85,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,9.62,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,3.85,2,2,0,1,0,0,0,3.85,3.85,0.0,1.92,0.0,0.0,0.0
528,106,國立,綜合高中,土木與建築群,123,54,9,52,3,1,0,0,0,0,0,0,0,0,96.75,43.9,7.32,42.28,2.44,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.44,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.81,0.0
529,106,國立,綜合高中,商業與管理群,724,169,13,425,15,0,0,0,0,0,0,11,1,0,87.57,23.34,1.8,58.7,2.07,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.14,0.0,1,0,2,0,0,0,7,0,14,0,2,0,1,2,14,0,0,6,2,7.04,0.14,0.0,0.28,0.0,0.0,0.0,0.97,0.0,1.93,0.0,0.28,0.0,0.14,0.28,1.93,0.0,0.0,0.83,0.28,3,8,7,12,1,0,2,0.41,1.1,0.97,1.66,0.14,0.0,0.28
530,106,國立,綜合高中,外語群,190,47,0,125,1,0,0,0,0,0,0,2,5,0,94.74,24.74,0.0,65.79,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2.63,0.0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,4.21,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.53
531,106,國立,綜合高中,設計群,191,15,5,140,11,0,0,0,0,0,0,1,0,0,90.05,7.85,2.62,73.3,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,7.33,0.52,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,1.05,0,1,1,1,0,0,1,0.0,0.52,0.52,0.52,0.0,0.0,0.52
532,106,國立,綜合高中,農業群,59,29,0,20,0,1,0,0,0,0,1,0,0,0,86.44,49.15,0.0,33.9,0.0,1.69,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8.47,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0,0,0,3,0,0,0,0.0,0.0,0.0,5.08,0.0,0.0,0.0
533,106,國立,綜合高中,食品群,163,38,19,77,10,0,0,0,0,0,0,1,0,0,88.96,23.31,11.66,47.24,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,3,6.75,0.0,0.0,0.61,0.0,0.0,0.0,0.61,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.61,1.84,0,2,1,0,0,0,4,0.0,1.23,0.61,0.0,0.0,0.0,2.45
534,106,國立,綜合高中,家政群,31,5,0,18,0,0,0,0,0,0,0,0,0,0,74.19,16.13,0.0,58.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,0,1,1,0,0,0,0,0.0,3.23,3.23,0.0,0.0,0.0,0.0
535,106,國立,綜合高中,餐旅群,403,55,14,231,5,0,0,0,0,0,0,0,1,0,75.93,13.65,3.47,57.32,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0,1,0,0,2,3,1,36,0,0,0,2,0,15,0,0,5,3,16.87,0.0,0.0,0.25,0.0,0.0,0.5,0.74,0.25,8.93,0.0,0.0,0.0,0.5,0.0,3.72,0.0,0.0,1.24,0.74,0,7,5,1,1,2,10,0.0,1.74,1.24,0.25,0.25,0.5,2.48
536,106,國立,綜合高中,水產群,32,17,0,8,0,0,0,0,0,0,0,0,0,0,78.13,53.13,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,12.5,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,3.13,0,2,0,0,0,0,1,0.0,6.25,0.0,0.0,0.0,0.0,3.13
537,106,國立,綜合高中,海事群,17,4,0,8,0,0,0,0,0,0,0,0,0,0,70.59,23.53,0.0,47.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,11.76,0,2,0,0,0,0,0,0.0,11.76,0.0,0.0,0.0,0.0,0.0
538,106,國立,綜合高中,藝術群,9,0,0,4,0,0,0,0,0,0,0,1,0,0,55.56,0.0,0.0,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,11.11
539,106,國立,實用技能學程,機械群,390,30,35,146,37,3,5,1,0,0,2,4,0,0,67.44,7.69,8.97,37.44,9.49,0.77,1.28,0.26,0.0,0.0,0.51,1.03,0.0,0.0,4,0,39,0,0,3,2,1,16,0,0,0,0,0,8,0,0,4,4,20.77,1.03,0.0,10.0,0.0,0.0,0.77,0.51,0.26,4.1,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,1.03,1.03,0,11,7,0,3,0,3,0.0,2.82,1.79,0.0,0.77,0.0,0.77
540,106,國立,實用技能學程,動力機械群,88,1,5,9,8,0,0,0,0,0,0,1,0,0,27.27,1.14,5.68,10.23,9.09,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,4,0,7,1,0,1,5,3,4,0,1,0,11,2,6,0,0,0,1,52.27,4.55,0.0,7.95,1.14,0.0,1.14,5.68,3.41,4.55,0.0,1.14,0.0,12.5,2.27,6.82,0.0,0.0,0.0,1.14,1,4,6,2,0,0,2,1.14,4.55,6.82,2.27,0.0,0.0,2.27
541,106,國立,實用技能學程,電機與電子群,375,17,36,120,52,3,0,0,0,0,0,3,0,0,61.6,4.53,9.6,32.0,13.87,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,13,0,36,6,0,3,5,2,8,0,0,0,3,2,7,0,0,5,8,26.13,3.47,0.0,9.6,1.6,0.0,0.8,1.33,0.53,2.13,0.0,0.0,0.0,0.8,0.53,1.87,0.0,0.0,1.33,2.13,0,15,10,4,1,0,4,0.0,4.0,2.67,1.07,0.27,0.0,1.07
542,106,國立,實用技能學程,土木與建築群,123,11,0,53,14,0,0,0,0,0,0,0,0,0,63.41,8.94,0.0,43.09,11.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,0,7,4,0,5,0,0,0,0,0,3,0,0,0,2,21.95,0.0,0.0,4.07,0.81,0.0,5.69,3.25,0.0,4.07,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,1.63,0,7,3,1,0,0,0,0.0,5.69,2.44,0.81,0.0,0.0,0.0
543,106,國立,實用技能學程,商業與管理群,425,14,17,190,19,1,7,0,1,0,0,2,0,0,59.06,3.29,4.0,44.71,4.47,0.24,1.65,0.0,0.24,0.0,0.0,0.47,0.0,0.0,2,0,9,0,0,8,32,4,26,4,0,0,4,9,4,1,3,5,23,31.53,0.47,0.0,2.12,0.0,0.0,1.88,7.53,0.94,6.12,0.94,0.0,0.0,0.94,2.12,0.94,0.24,0.71,1.18,5.41,1,12,10,3,1,0,1,0.24,2.82,2.35,0.71,0.24,0.0,0.24
544,106,國立,實用技能學程,設計群,132,2,12,68,10,0,0,0,0,0,0,0,0,0,69.7,1.52,9.09,51.52,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,7,1,0,0,1,0,1,0,0,8,5,18.94,0.0,0.0,0.76,0.0,0.0,0.0,0.76,0.0,5.3,0.76,0.0,0.0,0.76,0.0,0.76,0.0,0.0,6.06,3.79,1,1,5,0,0,0,0,0.76,0.76,3.79,0.0,0.0,0.0,0.0
545,106,國立,實用技能學程,農業群,143,17,15,47,2,9,1,1,0,0,0,0,0,0,64.34,11.89,10.49,32.87,1.4,6.29,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,0,1,4,3,2,8,0,0,0,1,0,10,0,0,2,2,30.77,6.99,0.0,0.7,0.0,0.7,2.8,2.1,1.4,5.59,0.0,0.0,0.0,0.7,0.0,6.99,0.0,0.0,1.4,1.4,1,1,3,1,0,0,0,0.7,0.7,2.1,0.7,0.0,0.0,0.0
546,106,國立,實用技能學程,食品群,193,2,8,71,25,0,0,0,0,0,0,1,0,0,55.44,1.04,4.15,36.79,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,2,0,10,2,0,0,3,0,37,0,0,0,1,1,9,0,0,8,3,39.38,1.04,0.0,5.18,1.04,0.0,0.0,1.55,0.0,19.17,0.0,0.0,0.0,0.52,0.52,4.66,0.0,0.0,4.15,1.55,0,3,5,1,1,0,0,0.0,1.55,2.59,0.52,0.52,0.0,0.0
547,106,國立,實用技能學程,餐旅群,370,16,4,167,35,5,0,0,0,0,0,3,1,0,62.43,4.32,1.08,45.14,9.46,1.35,0.0,0.0,0.0,0.0,0.0,0.81,0.27,0.0,1,0,4,0,0,2,4,0,74,0,0,0,0,3,11,1,1,6,6,30.54,0.27,0.0,1.08,0.0,0.0,0.54,1.08,0.0,20.0,0.0,0.0,0.0,0.0,0.81,2.97,0.27,0.27,1.62,1.62,0,5,12,1,2,0,1,0.0,1.35,3.24,0.27,0.54,0.0,0.27
548,106,國立,實用技能學程,水產群,40,15,6,5,5,0,0,0,0,0,0,0,0,0,77.5,37.5,15.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,12.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0,3,0,0,0,0,0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
549,106,國立,實用技能學程,海事群,56,9,5,6,7,0,0,0,0,0,0,1,0,0,50.0,16.07,8.93,10.71,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,4,0,0,1,0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,3.57,1.79,1.79,0.0,0.0,0.0,5.36,0.0,7.14,0.0,0.0,1.79,0.0,4,6,1,0,0,0,1,7.14,10.71,1.79,0.0,0.0,0.0,1.79
550,106,國立,實用技能學程,美容造型群,162,11,1,36,2,0,0,1,0,0,0,3,0,21,46.3,6.79,0.62,22.22,1.23,0.0,0.0,0.62,0.0,0.0,0.0,1.85,0.0,12.96,1,0,4,0,0,0,0,0,14,0,0,0,0,6,1,0,1,28,13,41.98,0.62,0.0,2.47,0.0,0.0,0.0,0.0,0.0,8.64,0.0,0.0,0.0,0.0,3.7,0.62,0.0,0.62,17.28,8.02,0,0,9,0,2,0,1,0.0,0.0,5.56,0.0,1.23,0.0,0.62
551,106,國立,進修部,普通科,108,7,4,24,19,0,0,0,0,0,1,0,0,0,50.93,6.48,3.7,22.22,17.59,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,1,0,6,0,2,2,6,2,6,0,0,0,0,6,0,0,0,5,1,34.26,0.93,0.0,5.56,0.0,1.85,1.85,5.56,1.85,5.56,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,4.63,0.93,1,4,3,3,0,0,3,0.93,3.7,2.78,2.78,0.0,0.0,2.78
552,106,國立,進修部,機械群,422,8,11,71,58,3,8,0,2,0,0,0,0,11,40.76,1.9,2.61,16.82,13.74,0.71,1.9,0.0,0.47,0.0,0.0,0.0,0.0,2.61,2,0,128,0,3,9,7,4,16,1,0,0,2,9,2,0,0,6,14,48.1,0.47,0.0,30.33,0.0,0.71,2.13,1.66,0.95,3.79,0.24,0.0,0.0,0.47,2.13,0.47,0.0,0.0,1.42,3.32,5,34,2,1,1,0,1,1.18,8.06,0.47,0.24,0.24,0.0,0.24
553,106,國立,進修部,動力機械群,146,1,3,26,13,0,0,1,1,0,1,2,0,1,33.56,0.68,2.05,17.81,8.9,0.0,0.0,0.68,0.68,0.0,0.68,1.37,0.0,0.68,0,0,12,0,0,2,7,0,5,0,0,0,22,3,0,0,1,2,8,42.47,0.0,0.0,8.22,0.0,0.0,1.37,4.79,0.0,3.42,0.0,0.0,0.0,15.07,2.05,0.0,0.0,0.68,1.37,5.48,0,25,6,0,0,0,1,0.0,17.12,4.11,0.0,0.0,0.0,0.68
554,106,國立,進修部,電機與電子群,385,14,15,45,56,0,3,1,6,0,0,3,0,1,37.4,3.64,3.9,11.69,14.55,0.0,0.78,0.26,1.56,0.0,0.0,0.78,0.0,0.26,4,2,54,11,0,16,6,5,16,1,1,1,7,4,2,1,3,13,29,45.71,1.04,0.52,14.03,2.86,0.0,4.16,1.56,1.3,4.16,0.26,0.26,0.26,1.82,1.04,0.52,0.26,0.78,3.38,7.53,0,44,6,4,3,0,3,0.0,11.43,1.56,1.04,0.78,0.0,0.78
555,106,國立,進修部,化工群,25,0,3,5,3,0,0,0,1,0,0,0,0,1,52.0,0.0,12.0,20.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,3,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,12.0,0,0,1,0,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,4.0
556,106,國立,進修部,土木與建築群,24,1,0,0,1,1,0,0,0,0,0,0,0,0,12.5,4.17,0.0,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,3,1,0,7,0,0,0,0,0,0,0,0,0,6,79.17,0.0,0.0,0.0,4.17,4.17,12.5,4.17,0.0,29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,2,0,0,0,0,0.0,0.0,8.33,0.0,0.0,0.0,0.0
557,106,國立,進修部,商業與管理群,880,25,36,109,74,3,7,6,16,0,0,7,0,8,33.07,2.84,4.09,12.39,8.41,0.34,0.8,0.68,1.82,0.0,0.0,0.8,0.0,0.91,19,1,75,8,1,19,73,17,139,2,7,4,10,7,16,3,8,32,30,53.52,2.16,0.11,8.52,0.91,0.11,2.16,8.3,1.93,15.8,0.23,0.8,0.45,1.14,0.8,1.82,0.34,0.91,3.64,3.41,2,21,23,7,6,1,31,0.23,2.39,2.61,0.8,0.68,0.11,3.52
558,106,國立,進修部,外語群,12,2,0,1,4,0,0,0,0,0,0,0,0,1,66.67,16.67,0.0,8.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,106,國立,進修部,設計群,189,3,1,31,31,0,11,0,0,0,0,0,0,0,40.74,1.59,0.53,16.4,16.4,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45,0,0,9,2,0,9,0,0,0,2,7,0,0,0,1,21,50.79,0.0,0.0,23.81,0.0,0.0,4.76,1.06,0.0,4.76,0.0,0.0,0.0,1.06,3.7,0.0,0.0,0.0,0.53,11.11,0,6,3,4,0,0,0,0.0,3.17,1.59,2.12,0.0,0.0,0.0
560,106,國立,進修部,農業群,51,1,1,12,2,0,0,0,0,0,0,0,0,0,31.37,1.96,1.96,23.53,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,1,1,1,1,7,1,0,0,0,1,1,0,0,2,3,45.1,3.92,0.0,3.92,0.0,1.96,1.96,1.96,1.96,13.73,1.96,0.0,0.0,0.0,1.96,1.96,0.0,0.0,3.92,5.88,0,1,1,3,0,0,4,0.0,1.96,1.96,5.88,0.0,0.0,7.84
561,106,國立,進修部,食品群,189,6,10,15,15,0,0,0,0,0,0,0,2,0,25.4,3.17,5.29,7.94,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,11,0,4,1,0,4,24,4,26,1,1,1,2,0,10,0,1,11,7,57.14,5.82,0.0,2.12,0.53,0.0,2.12,12.7,2.12,13.76,0.53,0.53,0.53,1.06,0.0,5.29,0.0,0.53,5.82,3.7,0,11,3,2,2,1,10,0.0,5.82,1.59,1.06,1.06,0.53,5.29
562,106,國立,進修部,家政群,187,2,1,22,18,2,1,1,7,0,0,0,0,1,29.41,1.07,0.53,11.76,9.63,1.07,0.53,0.53,3.74,0.0,0.0,0.0,0.0,0.53,13,2,13,1,0,1,14,2,15,2,1,0,9,6,1,2,1,19,4,56.68,6.95,1.07,6.95,0.53,0.0,0.53,7.49,1.07,8.02,1.07,0.53,0.0,4.81,3.21,0.53,1.07,0.53,10.16,2.14,2,4,6,1,1,1,6,1.07,2.14,3.21,0.53,0.53,0.53,3.21
563,106,國立,進修部,餐旅群,191,0,5,9,22,0,3,0,5,0,0,0,1,1,24.08,0.0,2.62,4.71,11.52,0.0,1.57,0.0,2.62,0.0,0.0,0.0,0.52,0.52,2,0,6,0,0,0,15,11,51,2,3,0,7,8,0,0,1,3,18,66.49,1.05,0.0,3.14,0.0,0.0,0.0,7.85,5.76,26.7,1.05,1.57,0.0,3.66,4.19,0.0,0.0,0.52,1.57,9.42,0,4,3,0,0,0,6,0.0,2.09,1.57,0.0,0.0,0.0,3.14
564,106,縣市立,普通科,普通科,47494,19132,161,24432,274,12,0,2,0,34,302,375,539,7,95.32,40.28,0.34,51.44,0.58,0.03,0.0,0.0,0.0,0.07,0.64,0.79,1.13,0.01,24,0,22,6,0,19,7,3,78,5,5,0,5,13,179,3,2,48,32,0.95,0.05,0.0,0.05,0.01,0.0,0.04,0.01,0.01,0.16,0.01,0.01,0.0,0.01,0.03,0.38,0.01,0.0,0.1,0.07,11,136,46,1357,11,39,64,0.02,0.29,0.1,2.86,0.02,0.08,0.13
565,106,縣市立,專業群科,機械群,2429,913,160,970,53,4,0,0,0,0,0,36,4,0,88.1,37.59,6.59,39.93,2.18,0.16,0.0,0.0,0.0,0.0,0.0,1.48,0.16,0.0,1,0,107,12,0,4,7,2,7,0,0,0,17,13,3,0,0,8,4,7.62,0.04,0.0,4.41,0.49,0.0,0.16,0.29,0.08,0.29,0.0,0.0,0.0,0.7,0.54,0.12,0.0,0.0,0.33,0.16,5,32,6,53,0,1,3,0.21,1.32,0.25,2.18,0.0,0.04,0.12
566,106,縣市立,專業群科,動力機械群,834,281,33,324,32,14,0,0,0,0,1,5,2,0,82.97,33.69,3.96,38.85,3.84,1.68,0.0,0.0,0.0,0.0,0.12,0.6,0.24,0.0,0,0,5,1,0,0,2,1,5,0,0,0,45,0,1,0,0,2,3,7.79,0.0,0.0,0.6,0.12,0.0,0.0,0.24,0.12,0.6,0.0,0.0,0.0,5.4,0.0,0.12,0.0,0.0,0.24,0.36,1,11,7,44,1,0,0,0.12,1.32,0.84,5.28,0.12,0.0,0.0
567,106,縣市立,專業群科,電機與電子群,3620,1832,85,1369,62,8,1,0,0,3,6,18,3,1,93.59,50.61,2.35,37.82,1.71,0.22,0.03,0.0,0.0,0.08,0.17,0.5,0.08,0.03,2,0,51,6,0,0,3,4,11,2,1,0,19,6,8,0,1,0,8,3.37,0.06,0.0,1.41,0.17,0.0,0.0,0.08,0.11,0.3,0.06,0.03,0.0,0.52,0.17,0.22,0.0,0.03,0.0,0.22,2,12,7,66,4,2,1,0.06,0.33,0.19,1.82,0.11,0.06,0.03
568,106,縣市立,專業群科,化工群,553,314,9,198,4,0,0,0,0,0,1,2,0,0,95.48,56.78,1.63,35.8,0.72,0.0,0.0,0.0,0.0,0.0,0.18,0.36,0.0,0.0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,0,1.99,0.0,0.0,0.54,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.9,0.0,0,4,0,8,0,1,0,0.0,0.72,0.0,1.45,0.0,0.18,0.0
569,106,縣市立,專業群科,土木與建築群,629,328,12,217,6,7,0,0,1,0,1,4,0,0,91.57,52.15,1.91,34.5,0.95,1.11,0.0,0.0,0.16,0.0,0.16,0.64,0.0,0.0,0,0,2,1,0,4,2,0,8,0,0,0,1,4,10,0,0,0,0,5.09,0.0,0.0,0.32,0.16,0.0,0.64,0.32,0.0,1.27,0.0,0.0,0.0,0.16,0.64,1.59,0.0,0.0,0.0,0.0,0,6,1,12,0,0,0,0.0,0.95,0.16,1.91,0.0,0.0,0.0
