升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率,年份_102,年份_103,年份_104,年份_105,年份_106,年份_107,年份_108,年份_109,年份_110,設立別_國立,設立別_私立,設立別_縣市立,學程別_實用技能學程,學程別_專業群科,學程別_普通科,學程別_綜合高中,學程別_職業科,學程別_進修部,群科別_其他(綜合),群科別_動力機械群,群科別_化工群,群科別_商業群,群科別_商業與管理群,群科別_土木與建築群,群科別_外語群,群科別_學術學程,群科別_學術群,群科別_家政群,群科別_普通科,群科別_服務群,群科別_機械群,群科別_水產群,群科別_海事群,群科別_無,群科別_綜合,群科別_美容造型群,群科別_藝術群,群科別_設計群,群科別_農業群,群科別_電機與電子群,群科別_食品群,群科別_餐旅群
6.56,3.28,31.15,16.39,1.64,0.0,6.56,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,1.64,0.0,0.0,1.64,0.0,9.84,4.92,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,3.28,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.94,2.28,63.41,8.46,0.11,0.0,0.08,0.0,0.0,0.04,0.53,0.68,0.04,0.04,0.04,0.42,0.0,0.0,0.19,0.8,0.0,1.48,0.38,0.04,0.0,0.61,1.33,0.15,0.0,0.08,2.77,2.54,0.19,1.67,1.59,1.59,0.08,0.42,0.64,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,0.0,7.3,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,2.52,0.76,0.0,2.02,4.53,2.52,10.83,0.0,0.0,0.0,1.51,9.57,0.0,0.25,1.51,1.76,17.63,14.61,0.0,10.83,0.25,4.28,0.0,4.03,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.87,0.65,69.12,1.68,0.0,0.0,0.0,0.06,0.06,0.19,1.36,1.94,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.13,0.06,0.39,0.06,0.06,0.06,0.26,0.19,0.58,0.06,0.78,0.06,0.06,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13,0.0,25.53,21.28,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,2.13,0.0,2.13,0.0,0.0,0.0,2.13,0.0,0.0,0.0,10.64,4.26,0.0,0.0,0.0,0.0,2.13,0.0,21.28,0.0,0.0,4.26,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.54,3.56,49.63,4.12,1.12,0.0,1.69,0.0,0.0,0.0,3.18,0.0,0.0,0.75,0.0,0.37,0.94,0.0,0.37,0.0,0.19,0.37,0.0,0.0,0.0,0.75,0.0,5.99,0.0,0.0,0.0,4.12,0.0,5.06,0.0,0.75,0.0,0.0,1.31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.75,0.0,85.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.66,5.69,68.18,2.67,0.12,0.0,0.0,0.0,0.0,0.0,1.51,0.23,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.12,0.46,0.46,0.0,0.0,0.35,1.28,0.0,2.09,0.35,0.35,0.0,0.12,0.12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.03,0.83,77.01,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.55,2.49,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.42,0.0,1.39,0.0,0.0,0.0,0.0,0.14,0.83,0.0,0.0,0.42,0.83,0.0,0.42,0.14,1.66,0.14,0.42,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.71,0.74,79.9,4.96,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.25,0.0,0.74,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.74,0.74,0.25,1.99,0.5,0.0,0.25,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.99,1.0,68.33,5.99,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.25,0.0,5.49,0.0,0.0,0.0,2.24,1.0,1.25,0.0,0.0,0.75,2.49,1.25,0.75,0.5,0.25,0.0,0.0,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.68,1.53,60.05,9.2,0.0,0.09,0.0,0.0,0.0,0.27,0.9,0.36,0.0,0.0,0.09,0.72,0.0,0.0,0.27,0.45,0.0,6.85,0.0,0.0,0.0,0.54,0.63,3.88,0.0,0.09,0.27,1.8,0.36,3.79,1.17,0.18,0.27,0.27,0.18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,12.5,18.75,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.63,0.93,57.41,12.04,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.46,0.46,0.0,4.63,0.0,0.0,0.0,0.46,1.39,2.78,0.0,0.0,0.0,2.31,0.0,3.24,2.78,1.39,0.0,1.39,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.54,0.0,15.38,21.54,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.77,0.0,0.77,0.0,39.23,0.0,0.0,0.77,3.08,0.0,7.69,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.77,4.62,0.0,0.0,1.54,0.0,0.77,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.55,1.09,13.47,8.55,1.46,0.0,0.82,0.18,0.0,0.0,0.82,0.09,0.18,4.19,0.55,6.37,1.18,0.36,2.46,4.55,5.46,4.46,0.09,0.0,0.0,15.01,0.64,3.91,0.0,0.0,2.55,5.73,0.27,7.73,3.73,0.45,0.36,0.0,1.91,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.37,2.47,56.44,2.74,0.0,0.0,0.27,0.0,0.0,0.0,0.82,0.0,0.0,1.1,0.0,4.38,6.58,0.27,1.37,1.1,0.0,1.1,0.0,0.0,0.0,1.1,0.27,2.74,0.0,0.0,1.1,5.75,3.29,4.38,0.82,0.0,0.27,0.0,0.27,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8,0.32,37.64,11.16,0.16,0.32,0.16,0.16,0.0,0.0,0.16,0.32,0.0,0.64,0.32,5.42,0.8,0.8,0.96,4.63,1.91,6.06,0.64,0.16,0.0,3.03,1.44,2.07,0.32,0.48,0.48,8.29,1.12,0.96,6.06,0.96,0.16,0.16,0.48,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,46.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,3.85,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,3.06,29.59,7.14,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.51,0.0,4.08,0.51,0.51,1.02,2.55,2.04,11.73,0.0,0.0,0.0,5.1,0.0,1.53,0.0,0.0,1.02,3.06,0.0,3.57,3.57,1.53,1.02,0.0,2.04,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.07,2.74,31.43,8.91,0.15,0.33,0.15,1.64,0.15,0.0,0.24,0.0,0.36,0.6,0.12,1.31,0.45,0.0,0.54,2.86,0.81,24.21,0.24,0.06,0.15,1.46,0.6,1.1,0.03,0.15,1.58,2.12,1.22,3.52,6.68,0.45,0.33,0.0,1.04,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.04,2.27,23.98,10.29,0.09,1.42,0.0,1.32,0.0,0.0,0.38,0.0,0.47,0.28,0.09,1.61,0.09,0.0,0.19,2.83,0.19,7.55,0.09,0.0,0.0,14.26,0.38,0.19,0.09,0.38,2.93,18.79,0.38,0.28,6.52,0.19,0.47,0.28,0.57,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43.62,0.51,45.11,0.45,0.0,0.0,0.0,0.0,0.15,1.34,1.76,1.2,0.1,0.04,0.02,0.07,0.0,0.0,0.06,0.03,0.01,0.19,0.02,0.02,0.0,0.03,0.09,0.4,0.02,0.0,0.12,0.11,0.07,0.3,0.06,3.52,0.02,0.04,0.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29.33,6.09,37.27,6.53,0.53,0.16,0.16,0.16,0.03,0.22,1.59,0.03,0.03,0.62,0.09,4.22,0.19,0.03,0.56,0.12,0.19,1.09,0.09,0.0,0.0,0.44,0.25,1.66,0.0,0.0,0.12,0.47,0.34,2.47,1.53,1.5,0.06,0.0,0.22,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.36,6.73,27.21,6.12,2.01,0.4,0.0,0.0,0.0,0.8,1.81,0.0,0.0,2.11,0.1,3.01,0.6,0.0,1.0,1.91,1.61,1.61,0.2,0.0,0.0,6.02,0.2,6.73,0.0,0.0,0.2,0.8,0.2,6.93,3.31,0.9,0.1,0.0,0.3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.07,3.62,41.39,4.0,1.09,0.03,0.03,0.0,0.0,0.16,1.31,0.0,0.0,0.95,0.0,1.69,0.49,0.0,0.44,0.44,0.19,1.91,0.05,0.0,0.0,1.12,0.14,2.31,0.03,0.0,0.33,0.54,0.38,2.56,0.49,1.23,0.22,0.11,0.35,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50.84,2.39,35.41,0.84,0.24,0.0,0.12,0.0,0.0,0.12,1.44,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.12,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.36,0.48,0.48,0.0,1.32,0.96,0.72,0.12,0.12,0.12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.29,8.11,38.78,4.21,1.48,0.0,0.0,0.0,0.0,0.21,0.84,0.21,0.0,1.16,0.0,0.63,0.0,0.0,1.9,0.53,0.0,1.16,0.21,0.0,0.0,0.53,0.0,2.42,0.0,0.11,0.0,0.95,0.21,1.48,1.58,2.42,0.11,0.0,1.05,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.88,4.54,50.66,1.89,0.14,0.02,0.0,0.02,0.0,0.05,1.06,0.16,0.0,0.16,0.0,0.18,0.04,0.0,0.07,0.72,0.2,1.39,0.09,0.07,0.02,0.04,0.14,1.26,0.0,0.07,0.32,0.56,0.07,0.95,0.31,0.86,0.02,0.04,0.32,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.99,2.49,48.64,1.13,0.0,0.0,0.0,0.0,0.23,0.23,0.79,0.57,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.23,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.11,0.0,0.0,0.0,0.23,0.23,0.68,0.11,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.44,0.66,68.45,1.69,0.09,0.0,0.0,0.0,0.0,0.28,0.47,0.19,0.0,0.47,0.0,0.28,0.0,0.0,0.47,0.28,0.0,1.22,0.28,0.0,0.0,0.28,0.0,0.75,0.0,0.09,0.0,0.38,0.47,0.85,1.13,1.41,0.0,0.0,0.09,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33.8,7.21,31.54,1.98,1.56,0.0,0.0,0.0,0.0,0.07,0.21,0.0,0.0,2.97,0.0,1.49,0.14,0.0,0.28,0.78,0.21,3.18,0.0,0.0,0.0,0.35,0.5,4.03,0.0,0.14,1.27,1.63,0.28,1.7,2.97,0.57,0.28,0.0,0.71,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26.25,6.65,41.93,1.64,0.0,0.27,0.0,0.0,0.0,0.0,1.28,0.0,0.09,0.18,0.0,1.73,0.09,0.18,0.18,1.55,0.18,6.02,0.0,0.0,0.0,1.09,0.18,3.01,0.0,0.0,0.27,0.55,0.55,1.73,2.01,1.0,0.18,0.09,0.73,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.55,2.67,61.98,3.17,0.69,0.4,0.1,0.2,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.69,0.0,5.15,0.1,0.0,0.0,2.38,0.0,1.39,0.0,0.1,0.4,2.08,0.4,0.2,0.79,0.4,0.0,0.3,0.4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.11,3.86,49.43,2.99,0.61,0.0,0.09,0.09,0.0,0.09,0.26,0.0,0.0,0.18,0.0,0.18,0.0,0.0,0.09,0.79,0.0,5.88,0.0,0.0,0.0,0.44,0.18,4.83,0.0,0.09,0.35,0.79,0.18,1.49,0.7,0.53,0.09,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52.13,2.84,9.95,0.47,0.47,0.47,0.0,0.0,0.0,0.0,1.42,0.0,0.0,1.42,0.0,1.42,0.0,0.0,1.42,1.42,0.0,3.79,0.0,0.0,0.0,5.69,0.0,1.42,0.0,0.0,0.47,3.79,0.47,4.74,2.37,0.0,0.0,0.0,0.95,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36.11,7.14,11.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,3.17,0.0,2.78,0.4,0.0,0.79,1.59,0.79,1.59,0.4,0.0,0.0,2.78,0.79,8.33,0.0,0.0,0.79,0.0,0.4,5.56,2.78,0.4,0.4,0.0,1.59,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54.11,0.0,26.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.37,0.0,0.0,0.0,0.0,6.85,0.0,0.0,2.05,0.0,0.0,0.0,0.0,6.85,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35.8,2.84,37.5,2.27,1.7,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.57,7.39,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,1.7,0.0,2.84,0.0,1.7,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.47,1.88,45.86,4.51,0.0,0.0,0.0,0.0,0.0,0.38,0.75,0.0,0.0,0.75,0.0,1.5,0.0,0.0,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,1.13,0.38,1.5,0.38,0.0,0.0,0.0,0.38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.15,0.0,28.85,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,3.85,3.85,3.85,0.0,1.92,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.9,7.32,42.28,2.44,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.34,1.8,58.7,2.07,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.14,0.0,0.14,0.0,0.28,0.0,0.0,0.0,0.97,0.0,1.93,0.0,0.28,0.0,0.14,0.28,1.93,0.0,0.0,0.83,0.28,0.41,1.1,0.97,1.66,0.14,0.0,0.28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.74,0.0,65.79,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.85,2.62,73.3,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.52,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,1.05,0.0,0.52,0.52,0.52,0.0,0.0,0.52,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49.15,0.0,33.9,0.0,1.69,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23.31,11.66,47.24,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.61,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.61,1.84,0.0,1.23,0.61,0.0,0.0,0.0,2.45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.13,0.0,58.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,0.0,3.23,3.23,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.65,3.47,57.32,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.74,0.25,8.93,0.0,0.0,0.0,0.5,0.0,3.72,0.0,0.0,1.24,0.74,0.0,1.74,1.24,0.25,0.25,0.5,2.48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53.13,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,3.13,0.0,6.25,0.0,0.0,0.0,0.0,3.13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.53,0.0,47.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,11.76,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.69,8.97,37.44,9.49,0.77,1.28,0.26,0.0,0.0,0.51,1.03,0.0,0.0,1.03,0.0,10.0,0.0,0.0,0.77,0.51,0.26,4.1,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,1.03,1.03,0.0,2.82,1.79,0.0,0.77,0.0,0.77,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.14,5.68,10.23,9.09,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,4.55,0.0,7.95,1.14,0.0,1.14,5.68,3.41,4.55,0.0,1.14,0.0,12.5,2.27,6.82,0.0,0.0,0.0,1.14,1.14,4.55,6.82,2.27,0.0,0.0,2.27,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
