設立別,學程別,群科別,畢業生人數,公立大學日間部人數,公立大學進修學士班人數,私立大學日間部人數,私立大學進修學士班人數,公立二專日間部人數,公立二專進修(夜間)部人數,私立二專日間部人數,私立二專進修(夜間)部人數,警察大學人數,警察專科學校人數,軍事院校人數,赴國外_大陸就讀人數,其他學校人數,"升學率
",公立大學日間部比率,公立大學進修學士班比率,私立大學日間部比率,私立大學進修學士班比率,公立二專日間部比率,公立二專進修(夜間)部比率,私立二專日間部比率,私立二專進修(夜間)部比率,警察大學比率,警察專科學校比率,軍事院校比率,赴國外_大陸就讀比率,其他學校比率
私立,綜合高中,機械群,42,2,0,25,8,0,0,0,0,0,0,0,0,0,83.3333333333333,4.76190476190476,0,59.5238095238095,19.047619047619,0,0,0,0,0,0,0,0,0
私立,綜合高中,動力機械群,125,1,2,34,45,0,0,0,0,0,0,0,0,0,65.6,0.8,1.6,27.2,36,0,0,0,0,0,0,0,0,0
私立,綜合高中,電機與電子群,990,186,48,535,56,1,0,0,0,0,0,20,0,0,85.4545454545455,18.7878787878788,4.84848484848485,54.040404040404,5.65656565656566,0.101010101010101,0,0,0,0,0,2.02020202020202,0,0
私立,綜合高中,化工群,162,14,0,148,0,0,0,0,0,0,0,0,0,0,100,8.64197530864197,0,91.358024691358,0,0,0,0,0,0,0,0,0,0
私立,綜合高中,商業與管理群,1327,185,39,919,55,0,0,0,2,0,0,17,1,8,92.388847023361,13.9412207987943,2.93896006028636,69.2539562923889,4.14468726450641,0,0,0,0.150715900527506,0,0,1.2810851544838,0.075357950263753,0.602863602110023
私立,綜合高中,外語群,1056,93,27,816,49,1,0,0,0,0,0,5,24,0,96.1174242424243,8.80681818181818,2.55681818181818,77.2727272727273,4.64015151515152,0.09469696969697,0,0,0,0,0,0.473484848484848,2.27272727272727,0
私立,綜合高中,設計群,588,60,0,482,19,0,0,0,0,0,0,0,2,0,95.7482993197279,10.2040816326531,0,81.9727891156463,3.2312925170068,0,0,0,0,0,0,0,0.340136054421769,0
私立,綜合高中,家政群,485,13,1,345,35,1,0,0,0,0,0,3,1,5,83.298969072165,2.68041237113402,0.206185567010309,71.1340206185567,7.21649484536083,0.206185567010309,0,0,0,0,0,0.618556701030928,0.206185567010309,1.03092783505155
私立,綜合高中,餐旅群,1541,158,21,905,143,2,0,6,0,0,0,11,7,0,81.3108371187541,10.2530824140169,1.36275146009085,58.7280986372485,9.27968851395198,0.129785853341986,0,0.389357560025957,0,0,0,0.713822193380921,0.45425048669695,0
私立,綜合高中,藝術群,24,0,0,9,0,0,0,0,0,0,0,0,0,0,37.5,0,0,37.5,0,0,0,0,0,0,0,0,0,0
私立,綜合高中,綜合,224,37,2,114,22,1,0,0,0,0,0,4,1,0,80.8035714285714,16.5178571428571,0.892857142857143,50.8928571428571,9.82142857142857,0.446428571428571,0,0,0,0,0,1.78571428571429,0.446428571428571,0
私立,實用技能學程,機械群,62,1,1,9,2,0,0,0,0,0,0,0,0,0,20.9677419354839,1.61290322580645,1.61290322580645,14.5161290322581,3.2258064516129,0,0,0,0,0,0,0,0,0
私立,實用技能學程,動力機械群,1250,25,12,157,98,0,1,15,6,0,1,15,1,0,26.48,2,0.96,12.56,7.84,0,0.08,1.2,0.48,0,0.08,1.2,0.08,0
私立,實用技能學程,電機與電子群,392,4,1,162,54,1,1,0,2,0,0,9,0,2,60.2040816326531,1.02040816326531,0.255102040816327,41.3265306122449,13.7755102040816,0.255102040816327,0.255102040816327,0,0.510204081632653,0,0,2.29591836734694,0,0.510204081632653
私立,實用技能學程,商業與管理群,800,7,9,272,121,1,0,0,9,0,1,3,2,0,53.125,0.875,1.125,34,15.125,0.125,0,0,1.125,0,0.125,0.375,0.25,0
私立,實用技能學程,設計群,39,0,0,37,0,0,0,0,0,0,0,2,0,0,100,0,0,94.8717948717949,0,0,0,0,0,0,0,5.12820512820513,0,0
私立,實用技能學程,農業群,14,0,0,4,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,28.5714285714286,0,0,0,0,0,0,0,0,0,0
私立,實用技能學程,食品群,267,27,3,58,65,0,0,2,0,0,0,0,0,7,60.6741573033708,10.1123595505618,1.12359550561798,21.7228464419476,24.3445692883895,0,0,0.749063670411985,0,0,0,0,0,2.62172284644195
私立,實用技能學程,餐旅群,3541,33,26,1067,346,0,3,17,29,0,0,21,1,0,43.5752612256425,0.931940129906806,0.734255859926574,30.1327308669867,9.77125105902288,0,0.084721829991528,0.480090369951991,0.818977689918102,0,0,0.593052809940695,0.028240609997176,0
私立,實用技能學程,美容造型群,1187,7,10,246,157,19,3,4,16,0,1,5,0,0,39.4271272114574,0.58972198820556,0.8424599831508,20.7245155855097,13.2266217354676,1.60067396798652,0.25273799494524,0.33698399326032,1.34793597304128,0,0.08424599831508,0.4212299915754,0,0
私立,進修部(學校),普通科,217,9,1,35,13,0,2,0,0,0,0,0,2,2,29.4930875576037,4.14746543778802,0.460829493087558,16.1290322580645,5.99078341013825,0,0.921658986175115,0,0,0,0,0,0.921658986175115,0.921658986175115
私立,進修部(學校),機械群,169,0,2,15,17,0,0,0,0,0,0,0,0,0,20.1183431952663,0,1.18343195266272,8.87573964497041,10.0591715976331,0,0,0,0,0,0,0,0,0
私立,進修部(學校),動力機械群,727,0,2,4,61,0,0,0,18,0,0,2,0,0,11.9669876203576,0,0.275103163686382,0.550206327372765,8.39064649243466,0,0,0,2.47592847317744,0,0,0.275103163686382,0,0
私立,進修部(學校),電機與電子群,761,2,3,30,122,0,5,4,6,0,0,1,0,0,22.7332457293035,0.26281208935611,0.394218134034166,3.94218134034166,16.0315374507227,0,0.657030223390276,0.525624178712221,0.788436268068331,0,0,0.131406044678055,0,0
私立,進修部(學校),商業與管理群,2088,4,9,138,270,7,13,20,55,2,0,2,2,4,25.191570881226,0.191570881226054,0.431034482758621,6.60919540229885,12.9310344827586,0.335249042145594,0.622605363984674,0.957854406130268,2.63409961685824,0.095785440613027,0,0.095785440613027,0.095785440613027,0.191570881226054
私立,進修部(學校),外語群,311,2,10,20,77,1,10,1,3,0,0,0,0,0,39.8713826366559,0.643086816720257,3.21543408360129,6.43086816720257,24.7588424437299,0.321543408360129,3.21543408360129,0.321543408360129,0.964630225080386,0,0,0,0,0
私立,進修部(學校),設計群,416,5,3,57,59,0,1,1,15,0,0,1,0,1,34.375,1.20192307692308,0.721153846153846,13.7019230769231,14.1826923076923,0,0.240384615384615,0.240384615384615,3.60576923076923,0,0,0.240384615384615,0,0.240384615384615
私立,進修部(學校),家政群,1420,0,3,94,132,0,2,1,67,0,0,0,0,6,21.4788732394366,0,0.211267605633803,6.61971830985916,9.29577464788732,0,0.140845070422535,0.070422535211268,4.71830985915493,0,0,0,0,0.422535211267606
私立,進修部(學校),餐旅群,4183,2,15,217,463,4,21,27,80,0,0,5,4,6,20.1769065264164,0.047812574707148,0.35859431030361,5.18766435572556,11.0686110447048,0.095625149414296,0.502032034425054,0.645469758546498,1.91250298828592,0,0,0.11953143676787,0.095625149414296,0.143437724121444
私立,進修部(學校),藝術群,150,0,0,8,20,1,3,0,0,0,0,0,0,0,21.3333333333333,0,0,5.33333333333333,13.3333333333333,0.666666666666667,2,0,0,0,0,0,0,0
